CustomerID,Sex,Age,Marital Status,Number of Dependants,Annual Income,Account Type,Credit Limit,Number of Accounts,Months since Openning,Outstanding Balance,Utilisation Ratio,Total Amount of Transactions,Total Number of Transactions,Number of Contacts over 12 months,Months Inactive over 12 months,Status
1423375562,F,60,Single,1,$50K - $70K,Silver,3334,3,42,1151,0.345,4791,101,1,2,Active
1630181012,F,28,Divorced,1,Less than $50K,Silver,2543,4,23,1156,0.455,3864,64,3,1,Active
1430262512,F,51,Single,4,Less than $50K,Silver,2902,6,36,1634,0.563,4748,74,3,3,Active
1420185962,M,51,Married,3,$90K - $110K,Silver,1844,6,40,1232,0.668,4182,71,3,3,Active
1432407812,M,46,Unknown,2,$110K and Over,Gold,34516,2,39,1381,0.04,14696,114,3,2,Active
1432761362,F,55,Married,2,Less than $50K,Silver,2629,5,36,1476,0.561,1725,41,3,2,Active
1434211562,M,63,Single,0,Unknown,Silver,18550,5,55,0,0,2616,42,2,0,Closed
1432218362,F,32,Single,0,Less than $50K,Silver,3983,5,20,431,0.108,3098,46,5,1,Closed
1423233362,F,37,Single,2,Less than $50K,Silver,2258,6,30,1338,0.593,2511,55,3,3,Active
1545142112,M,44,Divorced,0,$90K - $110K,Silver,5293,5,34,1236,0.234,4572,90,2,2,Active
1544476262,F,40,Married,1,Unknown,Silver,8398,5,29,1892,0.225,1489,29,3,1,Active
1418097962,M,46,Married,2,$70K - $90K,Gold,30379,2,39,2175,0.072,9059,100,1,1,Active
1431041612,F,48,Single,3,Less than $50K,Silver,3882,2,36,2029,0.523,13980,128,1,3,Active
1417445162,M,44,Married,3,$70K - $90K,Silver,4489,5,30,0,0,3773,64,0,2,Active
1419044162,M,53,Married,5,$110K and Over,Silver,19138,4,38,0,0,2028,43,2,2,Closed
1587167912,M,50,Single,3,$50K - $70K,Gold,19853,4,44,1513,0.076,1878,55,4,3,Active
1433213312,F,55,Married,2,$50K - $70K,Silver,6725,6,46,2025,0.301,1865,53,2,2,Active
1439098112,M,40,Married,4,$90K - $110K,Silver,23502,1,31,0,0,7957,60,6,3,Closed
1428672812,M,54,Married,2,$70K - $90K,Silver,3583,6,42,0,0,1065,28,0,2,Active
1633656062,M,41,Married,4,Less than $50K,Silver,1950,1,36,998,0.512,4630,84,2,1,Active
1424755562,M,53,Married,3,$90K - $110K,Silver,16393,3,43,1423,0.087,1461,42,1,3,Active
1441477262,M,42,Married,2,$70K - $90K,Silver,6280,2,36,2181,0.347,14109,92,1,2,Active
1423776812,F,54,Married,5,Unknown,Silver,5342,5,44,605,0.113,2426,46,3,3,Closed
1540561712,M,43,Married,4,$110K and Over,Silver,20695,3,37,1250,0.06,3924,82,3,1,Active
1433714162,F,49,Married,4,Less than $50K,Silver,1757,5,38,0,0,2557,45,4,2,Closed
1417318112,F,60,Single,2,Less than $50K,Silver,2694,5,54,1923,0.714,3837,71,2,3,Active
1416377912,M,33,Single,1,$70K - $90K,Silver,1819,4,36,725,0.399,2254,45,2,3,Closed
1437148862,F,45,Unknown,5,Less than $50K,Silver,2658,5,36,694,0.261,4774,92,3,2,Active
1515449462,M,42,Married,3,$70K - $90K,Silver,1438.3,1,35,0,0,4246,83,1,3,Active
1432367762,F,42,Married,2,$50K - $70K,Silver,1622,1,29,0,0,4633,67,2,2,Active
1417802612,F,40,Single,3,Unknown,Silver,2690,3,28,1935,0.719,4917,81,3,3,Active
1432718162,M,53,Single,3,$90K - $110K,Silver,2611,4,36,787,0.301,2955,56,1,3,Active
1545556112,M,33,Single,2,$90K - $110K,Silver,7081,3,23,1874,0.265,2249,47,3,4,Active
1439865362,M,40,Married,4,$110K and Over,Silver,16634,4,24,1946,0.117,3455,72,2,2,Active
1418138012,M,50,Married,4,$110K and Over,Silver,34516,2,41,2353,0.068,15214,129,2,2,Active
1419296912,F,59,Married,1,Less than $50K,Silver,5043,1,50,743,0.147,10170,66,3,4,Closed
1540274762,F,46,Married,1,Less than $50K,Silver,5157,6,40,1485,0.288,4417,77,2,2,Active
1416897662,M,33,Married,1,$90K - $110K,Silver,2946,4,36,1359,0.461,2017,48,2,3,Active
1432972712,F,46,Married,2,Less than $50K,Silver,1696,6,40,1177,0.694,4410,84,2,1,Active
1431618812,F,45,Single,4,$50K - $70K,Silver,4688,1,36,0,0,5248,89,3,3,Active
1434034712,M,52,Divorced,1,$110K and Over,Silver,2717,6,41,1953,0.719,3974,70,2,1,Active
1430060612,M,54,Married,1,$90K - $110K,Silver,15554,3,46,2497,0.161,2836,61,2,3,Active
1437896762,M,44,Single,3,$50K - $70K,Silver,1547,3,30,0,0,4348,63,2,3,Active
1433221262,M,41,Married,2,$90K - $110K,Silver,8004,5,33,1452,0.181,1084,32,3,3,Closed
1421189912,F,44,Married,2,Less than $50K,Silver,9598,3,30,1092,0.114,2216,54,3,2,Active
1439460812,F,38,Married,4,Unknown,Silver,6861,4,28,1598,0.233,2228,39,2,1,Active
1434672512,F,54,Single,1,$50K - $70K,Silver,9525,1,43,2517,0.264,4804,79,2,3,Active
1426506062,F,43,Married,2,Unknown,Silver,2960,6,38,1853,0.626,3921,63,1,3,Active
1434266612,F,43,Divorced,4,$50K - $70K,Silver,6034,5,34,1579,0.262,4712,67,1,1,Active
1431363512,F,43,Single,2,Less than $50K,Silver,1736,5,36,1513,0.872,3462,67,4,2,Active
1420033412,F,31,Single,0,Less than $50K,Silver,3480,3,20,724,0.208,2807,65,2,3,Active
1560657812,M,53,Married,2,$70K - $90K,Silver,11262,3,40,1435,0.127,2165,61,3,3,Active
1434016712,M,54,Married,3,$90K - $110K,Silver,1438.3,6,36,1133,0.788,1935,41,2,1,Active
1421059112,M,45,Single,5,$50K - $70K,Silver,4982,4,36,0,0,8586,58,3,3,Closed
1630464962,M,31,Divorced,1,$50K - $70K,Gold,15504,1,26,1277,0.082,14181,126,3,1,Active
1558804412,M,42,Single,3,$70K - $90K,Silver,2934,3,31,2517,0.858,2484,55,4,3,Active
1439319212,M,44,Married,3,$50K - $70K,Silver,9502,2,40,2457,0.259,2310,57,6,2,Closed
1580013812,M,55,Married,1,$90K - $110K,Silver,2938,3,47,1995,0.679,1352,30,3,3,Active
1418728112,F,52,Married,1,Less than $50K,Silver,1471,1,42,0,0,2253,48,3,5,Closed
1559382512,M,50,Single,3,$50K - $70K,Silver,2798,3,33,1291,0.461,2903,69,2,1,Active
1545762362,M,47,Married,5,$70K - $90K,Silver,7357,4,38,1069,0.145,3943,64,2,1,Active
1515577262,M,33,Single,2,$90K - $110K,Silver,4178,2,24,2463,0.59,16216,107,2,3,Active
1419333362,M,40,Unknown,4,$90K - $110K,Silver,22863,4,27,927,0.041,4071,69,2,3,Active
1420815662,M,48,Divorced,2,Less than $50K,Silver,3442,1,36,1229,0.357,14618,100,2,3,Active
1430724962,F,45,Divorced,3,Unknown,Silver,12406,2,36,1980,0.16,8113,90,2,3,Active
1626874262,F,49,Single,1,Less than $50K,Silver,3537,5,44,0,0,4726,78,1,2,Active
1421159462,M,35,Single,1,$50K - $70K,Silver,2657,5,25,1983,0.746,2591,59,3,3,Active
1437483062,F,51,Married,5,Less than $50K,Silver,5455,6,39,1217,0.223,3863,67,4,2,Active
1430285912,F,45,Single,3,$50K - $70K,Gold,21425,5,39,1459,0.068,3704,60,4,2,Active
1430563412,F,52,Married,2,$50K - $70K,Silver,1438.3,5,36,0,0,1679,39,4,1,Active
1434986162,M,42,Single,2,$70K - $90K,Silver,20803,6,26,1747,0.084,4012,60,3,2,Active
1438327412,F,64,Married,0,Unknown,Silver,2508,4,55,1580,0.63,1607,44,4,1,Active
1433681312,M,46,Single,4,$70K - $90K,Silver,13407,4,36,1341,0.1,4869,84,0,5,Active
1424518562,F,50,Single,1,Less than $50K,Silver,1457,4,36,0,0,1441,39,5,2,Closed
1441035812,F,57,Married,1,Less than $50K,Silver,3638,4,46,0,0,16469,115,2,3,Active
1641877112,M,47,Unknown,3,Less than $50K,Silver,2781,1,43,1950,0.701,9331,93,3,3,Active
1425646712,M,60,Married,0,$70K - $90K,Silver,9452,3,47,2517,0.266,1825,50,3,3,Active
1440473462,M,45,Single,2,$110K and Over,Silver,15490,6,33,0,0,2429,50,2,3,Closed
1423730912,M,30,Unknown,1,Less than $50K,Silver,3789,1,13,1782,0.47,15670,116,1,3,Active
1437838862,F,46,Married,3,$50K - $70K,Silver,3115,4,38,1136,0.365,3704,70,3,3,Active
1425671312,M,41,Married,2,$50K - $70K,Silver,10688,2,36,653,0.061,13866,98,3,1,Active
1416755762,F,47,Divorced,4,Less than $50K,Silver,2776,5,36,1341,0.483,4318,68,2,4,Active
1423117112,F,43,Unknown,1,Unknown,Silver,9851,6,36,0,0,1212,24,3,3,Active
1435516562,M,49,Married,2,$110K and Over,Silver,16494,3,38,1158,0.07,7761,84,3,6,Active
1434570062,F,44,Single,4,Unknown,Silver,7469,2,36,1378,0.184,15225,108,2,1,Active
1431611912,M,47,Single,1,$70K - $90K,Silver,9090,4,36,1371,0.151,4422,65,2,2,Active
1430505212,M,55,Single,2,$90K - $110K,Silver,8082,3,48,1138,0.141,4277,59,3,2,Active
1427036912,F,36,Single,3,Less than $50K,Silver,5383,6,36,737,0.137,2934,80,0,1,Active
1591694012,F,45,Married,3,$50K - $70K,Silver,2851,6,39,0,0,3916,64,1,4,Active
1545719162,M,47,Married,4,$70K - $90K,Silver,2257,4,30,896,0.397,4618,94,3,2,Active
1577347262,F,45,Single,4,$50K - $70K,Diamond,23051,1,30,1836,0.08,14393,107,1,2,Active
1418671262,F,58,Single,2,Unknown,Silver,2395,6,46,1345,0.562,4983,84,2,2,Active
1417009862,M,61,Single,2,$70K - $90K,Gold,26218,5,48,0,0,3925,88,3,2,Active
1442533112,F,49,Married,3,Less than $50K,Silver,3767,1,36,1106,0.294,15578,126,3,1,Active
1423556912,M,37,Single,3,$90K - $110K,Silver,23622,4,26,1153,0.049,2574,65,2,2,Active
1434980012,M,39,Married,5,$90K - $110K,Silver,19435,4,36,2120,0.109,2062,55,3,3,Active
1431170612,F,34,Married,0,Unknown,Silver,7942,4,13,2087,0.263,4068,66,4,1,Active
1428958862,F,36,Married,3,Less than $50K,Silver,2977,3,36,1340,0.45,2201,39,3,3,Closed
1428396062,M,43,Unknown,2,$70K - $90K,Silver,7534,5,25,0,0,4685,79,1,3,Active
1420304462,F,44,Divorced,4,Less than $50K,Silver,2295,4,26,1250,0.545,3834,69,3,1,Active
1517730812,F,47,Unknown,2,Less than $50K,Gold,14767,1,36,948,0.064,13090,104,2,3,Active
1417861862,F,39,Single,1,Less than $50K,Silver,2533,4,23,0,0,5128,74,3,3,Active
1421070512,F,38,Married,1,Less than $50K,Silver,1438.3,3,29,0,0,2139,47,4,3,Closed
1418480762,F,51,Married,0,Unknown,Silver,19387,1,39,810,0.042,7604,87,2,3,Active
1429236662,F,44,Divorced,4,Less than $50K,Silver,7182,6,38,1774,0.247,4294,67,1,4,Active
1610462312,M,46,Unknown,3,$90K - $110K,Silver,11250,1,41,0,0,4514,70,2,2,Active
1417626512,M,37,Married,2,$90K - $110K,Silver,12702,4,27,2008,0.158,1992,40,1,2,Active
1576289012,M,46,Single,3,$90K - $110K,Gold,34516,3,38,1278,0.037,4699,73,1,3,Active
1558138862,M,46,Married,1,$70K - $90K,Silver,13056,1,27,1890,0.145,14280,102,1,3,Active
1427181962,F,40,Single,4,Less than $50K,Silver,2129,4,25,1507,0.708,3655,70,1,1,Active
1557291512,F,48,Single,1,$50K - $70K,Diamond,23981,3,28,1454,0.061,9140,64,1,2,Closed
1428494762,F,47,Divorced,3,Less than $50K,Silver,2182,3,36,1566,0.718,3935,77,2,3,Active
1428068012,F,41,Single,3,Less than $50K,Gold,11533,6,36,1418,0.123,4038,63,3,1,Active
1435567262,F,52,Married,3,Less than $50K,Silver,9230,2,40,1518,0.164,14082,99,1,2,Active
1634494412,M,51,Unknown,2,$110K and Over,Silver,19715,6,33,1014,0.051,1979,40,2,2,Active
1637807462,F,41,Divorced,4,Unknown,Silver,1438.3,3,36,0,0,4539,90,1,1,Active
1509940112,F,40,Married,4,Less than $50K,Silver,1762,4,33,1224,0.695,4899,87,3,5,Active
1559692862,F,43,Married,1,Less than $50K,Silver,1438.3,4,27,0,0,2137,40,3,3,Closed
1634590562,F,44,Married,4,$50K - $70K,Silver,3183,1,27,2517,0.791,4017,63,2,1,Active
1577752712,M,55,Unknown,3,$110K and Over,Silver,15631,3,40,1305,0.083,4313,67,4,1,Active
1577966012,M,55,Single,1,$90K - $110K,Silver,34516,1,42,1583,0.046,12192,112,2,4,Active
1433277662,M,39,Single,3,$110K and Over,Silver,34516,4,36,0,0,3572,55,2,2,Active
1429124762,M,53,Single,1,$50K - $70K,Silver,3234,1,45,1514,0.468,13803,100,1,2,Active
1586543912,M,46,Unknown,3,$70K - $90K,Gold,28829,6,40,0,0,4540,78,2,3,Active
1652264312,M,58,Married,2,$110K and Over,Silver,31680,6,54,1812,0.057,1121,25,4,2,Active
1545165962,F,57,Married,2,Unknown,Silver,3136,3,47,2138,0.682,4930,80,2,2,Active
1430659412,F,45,Single,4,Less than $50K,Silver,4477,1,36,2517,0.562,4996,55,3,3,Closed
1438509212,F,29,Single,1,Less than $50K,Silver,3095,4,20,1488,0.481,4642,92,1,2,Active
1437606362,M,49,Single,3,$50K - $70K,Diamond,23981,2,36,1408,0.059,14455,96,2,2,Active
1579177712,F,45,Married,3,Unknown,Silver,2883,5,38,1732,0.601,4053,85,1,2,Active
1429240712,F,39,Married,2,Unknown,Silver,9843,3,36,2154,0.219,1402,35,4,2,Active
1426240412,M,31,Married,1,$50K - $70K,Silver,13427,5,23,1562,0.116,13117,108,2,1,Active
1569443462,F,54,Married,2,$50K - $70K,Silver,1438.3,5,43,0,0,1707,41,1,1,Active
1434586712,M,38,Married,3,$90K - $110K,Silver,16722,2,29,0,0,15110,113,2,2,Active
1417898462,M,36,Single,2,$90K - $110K,Silver,2900,4,17,2029,0.7,2631,72,1,3,Active
1618142012,F,40,Married,2,Less than $50K,Silver,3511,3,35,0,0,5238,82,3,1,Active
1654877012,M,48,Married,1,$90K - $110K,Silver,2916,6,44,0,0,4336,72,3,1,Active
1578628112,F,48,Single,4,Less than $50K,Silver,3874,3,38,460,0.119,4921,51,3,3,Closed
1432209212,F,63,Married,1,Less than $50K,Silver,2675,6,53,2517,0.941,1959,56,3,1,Active
1434776012,M,30,Married,0,Less than $50K,Silver,2490,6,21,0,0,1645,30,2,6,Active
1559512862,M,44,Single,3,$50K - $70K,Silver,2477,3,33,2123,0.857,4349,69,2,2,Active
1419705062,F,33,Married,2,Less than $50K,Silver,3202,3,20,0,0,2917,37,5,2,Closed
1429890512,M,49,Married,2,$50K - $70K,Silver,1915,2,31,1545,0.807,3911,80,2,2,Active
1440074012,M,26,Unknown,0,Less than $50K,Gold,10254,2,13,0,0,4258,68,1,1,Active
1438891412,M,50,Single,1,$110K and Over,Silver,27512,3,39,2137,0.078,1149,25,3,2,Closed
1434735962,F,50,Married,1,Less than $50K,Silver,1438.3,4,36,0,0,4765,71,3,2,Active
1558503212,F,56,Married,1,Less than $50K,Silver,2578,4,38,2462,0.955,1378,29,3,3,Active
1544696762,F,52,Single,3,Less than $50K,Silver,1801,2,41,0,0,5047,79,2,1,Active
1417784312,F,46,Married,4,Unknown,Silver,1438.3,2,35,0,0,4659,74,2,2,Active
1432042712,F,65,Single,0,Less than $50K,Silver,2279,6,56,1789,0.785,4091,82,3,3,Active
1422851162,F,60,Single,1,$50K - $70K,Silver,4606,4,50,0,0,4181,63,2,1,Active
1440758912,F,38,Married,3,Less than $50K,Silver,2396,4,36,2217,0.925,4593,74,4,2,Active
1578320912,F,49,Unknown,2,$50K - $70K,Silver,2497,4,38,1674,0.67,2922,53,2,1,Active
1579155212,F,43,Unknown,2,Unknown,Silver,6931,5,36,1380,0.199,4437,64,0,1,Active
1421899412,F,64,Married,0,Less than $50K,Silver,4920,6,51,1142,0.232,1420,31,1,3,Active
1434676862,F,51,Single,1,Less than $50K,Silver,1952,5,45,1411,0.723,2452,44,1,3,Closed
1596982562,F,59,Divorced,1,Unknown,Silver,3709,1,53,1197,0.323,5557,82,1,3,Active
1416665762,M,57,Married,3,$110K and Over,Silver,8249,2,38,1381,0.167,678,11,3,3,Closed
1420624262,F,46,Married,1,Less than $50K,Silver,2406,3,29,1705,0.709,4665,89,2,3,Active
1436921762,M,41,Single,4,$90K - $110K,Gold,34516,2,29,0,0,3526,53,6,3,Closed
1543735862,F,48,Single,2,Unknown,Silver,11750,4,37,487,0.041,2532,48,3,2,Closed
1423823912,M,54,Married,4,$90K - $110K,Silver,1621,3,42,618,0.381,4815,83,1,3,Active
1418253812,M,49,Married,3,$90K - $110K,Silver,2149,5,37,1796,0.836,5228,93,2,1,Active
1580221862,M,44,Married,2,$90K - $110K,Silver,34058,5,37,0,0,4043,57,1,1,Active
1583512562,F,49,Married,5,Unknown,Silver,2557,4,43,2351,0.919,4342,73,2,3,Active
1430526962,F,37,Single,1,Less than $50K,Silver,6827,6,36,0,0,2621,49,4,2,Active
1612383362,F,50,Single,2,Less than $50K,Silver,1780,4,45,893,0.502,4630,73,3,2,Active
1536918062,M,27,Single,1,$50K - $70K,Silver,10284,2,21,787,0.077,13355,92,1,3,Active
1558438712,F,59,Divorced,0,Less than $50K,Silver,2228,6,49,1502,0.674,3922,75,3,2,Active
1442890862,M,46,Single,2,$110K and Over,Silver,34516,6,33,676,0.02,3508,58,3,2,Active
1418826812,M,45,Unknown,2,$50K - $70K,Silver,2811,6,37,1630,0.58,4275,78,1,4,Active
1430399312,M,43,Unknown,3,$50K - $70K,Silver,9449,5,38,1914,0.203,4658,93,2,4,Active
1416358712,F,51,Married,2,Less than $50K,Gold,11261,5,36,2485,0.221,1158,26,0,3,Active
1432731362,M,51,Single,2,$110K and Over,Silver,25873,4,36,582,0.022,3920,84,5,2,Active
1579128812,F,38,Unknown,1,Less than $50K,Silver,1438.3,2,30,583,0.405,1259,24,0,3,Active
1434869912,F,52,Single,5,Unknown,Silver,3167,3,36,1387,0.438,4587,76,3,1,Active
1432466312,F,40,Married,4,Less than $50K,Silver,1577,5,36,1286,0.815,3453,52,1,5,Active
1586795912,F,59,Single,1,Less than $50K,Silver,2716,4,53,1740,0.641,4208,69,3,3,Active
1418330762,M,41,Single,5,$70K - $90K,Diamond,34516,2,32,2517,0.073,1727,35,4,3,Closed
1578108662,M,40,Unknown,3,$50K - $70K,Silver,4323,6,28,0,0,2451,38,2,2,Closed
1423874612,M,55,Single,5,$90K - $110K,Silver,1438.3,3,47,0,0,1427,36,4,1,Closed
1425005912,F,48,Single,4,Unknown,Silver,11692,4,40,648,0.055,2997,56,4,4,Active
1588386062,M,46,Married,2,$110K and Over,Silver,34516,1,40,1649,0.048,7552,87,2,2,Active
1426177862,M,26,Single,0,$50K - $70K,Silver,2212,5,36,1670,0.755,2520,51,2,2,Active
1417746362,M,60,Single,1,$70K - $90K,Gold,28701,4,42,0,0,3516,57,4,3,Active
1418004062,M,45,Single,3,$90K - $110K,Silver,10651,6,37,672,0.063,2073,54,2,2,Active
1561229162,F,58,Single,1,$50K - $70K,Silver,1996,3,46,1850,0.927,3421,55,3,3,Active
1442481062,F,38,Single,3,Less than $50K,Silver,1939,3,26,1484,0.765,4790,77,3,3,Active
1423217162,F,49,Married,1,Less than $50K,Silver,1909,5,39,866,0.454,4697,83,2,2,Active
1431734012,F,56,Married,2,Less than $50K,Silver,1978,5,43,0,0,4870,83,2,2,Active
1477803362,F,45,Single,2,Unknown,Silver,3120,6,38,2517,0.807,2468,43,3,2,Closed
1533596012,F,46,Single,1,Less than $50K,Silver,1438.3,4,40,0,0,4692,91,2,2,Active
1517671562,M,45,Married,4,$50K - $70K,Silver,1862,4,38,845,0.454,3520,68,3,3,Active
1431039512,F,46,Single,3,Less than $50K,Gold,13092,1,39,1962,0.15,936,25,4,0,Closed
1430762312,F,51,Single,1,Less than $50K,Silver,1737,4,36,1145,0.659,1954,42,2,4,Active
1534781612,M,43,Married,3,$70K - $90K,Silver,9560,3,36,0,0,4601,66,1,3,Active
1654103162,M,47,Unknown,2,$90K - $110K,Silver,2158,3,43,1170,0.542,4421,89,2,2,Active
1439225462,M,43,Married,1,$110K and Over,Silver,28612,5,34,2517,0.088,14727,105,3,1,Active
1558440512,F,47,Single,5,Less than $50K,Silver,9430,2,37,0,0,4115,75,3,3,Active
1543489112,M,48,Unknown,2,$50K - $70K,Silver,13068,5,36,1718,0.131,937,28,2,1,Active
1428748712,F,59,Married,0,Less than $50K,Silver,2302,6,52,0,0,2256,40,2,4,Closed
1558646012,M,46,Single,4,$90K - $110K,Silver,19843,4,28,1178,0.059,1638,49,2,3,Active
1438102112,M,53,Married,3,$110K and Over,Silver,14057,5,44,1655,0.118,2073,60,4,6,Active
1503952562,M,51,Unknown,3,$110K and Over,Silver,11954,2,44,0,0,7345,93,3,2,Active
1615976312,M,57,Married,2,$70K - $90K,Silver,6584,5,52,1817,0.276,1353,35,3,3,Active
1425315212,M,41,Married,3,$50K - $70K,Silver,6425,3,32,915,0.142,2036,44,2,3,Active
1437621812,F,55,Single,2,Less than $50K,Gold,13565,3,47,0,0,3705,69,1,3,Active
1422960512,F,38,Single,1,Less than $50K,Silver,2652,4,26,2496,0.941,3691,58,3,1,Active
1417133762,M,33,Married,2,$110K and Over,Diamond,34516,2,20,0,0,9338,73,4,1,Closed
1429468412,M,47,Unknown,4,$50K - $70K,Silver,3402,6,36,1607,0.472,3188,65,2,3,Active
1427670512,M,49,Married,5,$90K - $110K,Gold,34516,3,30,1768,0.051,15134,124,2,3,Active
1428925412,M,65,Married,0,Less than $50K,Silver,3838,3,56,1736,0.452,1467,29,5,3,Active
1426458512,M,42,Single,4,$90K - $110K,Silver,32535,4,33,0,0,4374,79,2,2,Active
1508890112,M,50,Single,1,$90K - $110K,Gold,34516,6,43,432,0.013,9045,72,3,3,Closed
1422244712,M,43,Married,5,$70K - $90K,Silver,7411,3,36,1341,0.181,4278,80,1,5,Active
1429822262,F,33,Single,3,Less than $50K,Silver,4838,5,36,1338,0.277,2641,67,3,3,Active
1434900812,M,41,Single,4,$90K - $110K,Silver,4428,1,28,0,0,2331,36,4,2,Closed
1431387662,F,41,Divorced,3,Less than $50K,Silver,7764,5,30,621,0.08,3955,72,4,3,Active
1633205912,M,56,Married,0,$90K - $110K,Silver,14501,3,51,0,0,1031,25,3,2,Closed
1433822612,M,60,Single,1,$90K - $110K,Silver,30655,3,48,0,0,3280,78,3,1,Active
1510429262,M,50,Married,2,$50K - $70K,Silver,13067,4,43,0,0,5468,71,3,3,Closed
1556991662,M,49,Married,3,$70K - $90K,Silver,3906,5,37,0,0,1756,32,1,2,Active
1566246062,F,55,Single,0,Less than $50K,Gold,12094,1,49,1870,0.155,8285,106,3,2,Active
1513892312,F,52,Married,4,Less than $50K,Silver,3705,1,45,2168,0.585,4452,89,3,1,Active
1560177362,M,43,Unknown,4,$70K - $90K,Silver,18229,3,28,0,0,2060,39,4,2,Closed
1435223312,M,44,Married,3,$110K and Over,Silver,12725,6,32,1759,0.138,4139,58,2,2,Active
1424732612,F,54,Married,2,$50K - $70K,Silver,2222,5,43,1398,0.629,3960,79,2,3,Active
1547658062,M,47,Single,4,$70K - $90K,Silver,2405,6,41,1540,0.64,1087,29,2,2,Active
1423689062,M,45,Unknown,3,$90K - $110K,Silver,9303,2,33,1580,0.17,7825,87,3,3,Active
1441687112,M,29,Married,0,Less than $50K,Silver,4700,3,15,0,0,14723,96,5,1,Active
1421803712,M,36,Married,2,$50K - $70K,Silver,7758,3,18,1408,0.181,569,23,3,1,Closed
1543041362,F,58,Married,1,$50K - $70K,Silver,1871,5,46,1339,0.716,4553,90,1,3,Active
1543450862,F,37,Single,2,Less than $50K,Silver,1690,3,25,0,0,2645,60,4,2,Closed
1575160412,M,36,Single,3,$90K - $110K,Silver,1438.3,5,28,0,0,3204,68,2,3,Active
1560407312,F,41,Single,3,$50K - $70K,Silver,5655,4,31,1154,0.204,2189,51,2,3,Closed
1423691462,F,61,Divorced,0,Less than $50K,Silver,2125,2,36,0,0,2860,38,3,3,Closed
1606269512,F,54,Married,1,Less than $50K,Silver,6814,4,48,1570,0.23,1339,30,2,3,Active
1419813062,F,59,Single,0,$50K - $70K,Silver,2634,5,40,1644,0.624,4190,71,3,3,Active
1545569462,M,50,Single,3,$90K - $110K,Silver,31383,5,40,1688,0.054,1721,56,2,2,Active
1420255262,F,45,Single,5,Less than $50K,Silver,2679,4,36,1558,0.582,4756,73,0,2,Active
1585395662,M,41,Married,4,$110K and Over,Silver,18232,5,35,1140,0.063,4775,84,2,4,Active
1427721512,F,61,Married,0,$50K - $70K,Silver,2566,4,53,2164,0.843,4344,73,2,3,Active
1417628312,F,49,Married,3,Unknown,Silver,2270,5,39,1647,0.726,4110,75,0,3,Active
1575703712,M,49,Married,2,$90K - $110K,Silver,13490,4,40,1672,0.124,4205,75,0,2,Active
1426737212,F,63,Married,1,Less than $50K,Silver,3055,6,56,1685,0.552,1405,40,3,1,Active
1558619162,F,53,Unknown,1,$50K - $70K,Silver,3585,4,35,0,0,4806,81,3,3,Active
1422447962,F,43,Single,3,$50K - $70K,Silver,2867,3,26,0,0,2646,41,2,2,Closed
1431946262,M,51,Single,4,$110K and Over,Silver,34516,3,42,1763,0.051,1550,41,3,2,Active
1541185562,F,43,Single,3,$50K - $70K,Silver,3378,5,29,1069,0.316,1285,16,0,2,Active
1424973512,M,47,Single,5,$70K - $90K,Silver,8823,6,32,2517,0.285,4674,85,3,2,Active
1515766562,M,31,Divorced,0,$70K - $90K,Silver,4232,6,24,2092,0.494,2565,69,2,2,Active
1431706712,M,42,Married,4,$70K - $90K,Silver,13804,2,27,1903,0.138,7376,97,2,3,Active
1557908162,M,46,Married,3,$90K - $110K,Silver,20860,4,32,1496,0.072,3435,56,5,2,Active
1623399962,F,50,Married,4,Less than $50K,Silver,1488,4,45,755,0.507,4451,65,4,1,Active
1419077012,M,57,Married,3,$70K - $90K,Silver,8701,5,49,215,0.025,1999,41,3,0,Closed
1420409612,M,33,Married,2,$70K - $90K,Silver,1963,3,13,1721,0.877,1378,37,3,3,Active
1633221662,M,46,Single,1,$90K - $110K,Silver,8916,4,41,0,0,2773,62,3,2,Active
